the_geom,cartodb_id,current_timezone_offset,postal_code,zip_code,store_id,first_seen,olson_timezone,timezone,coordinates,country,country_subdivision,city,street_3,street_2,street_1,street_combined,ownership_type,phone_number,store_number,brand,name,longitude,latitude
0101000020E610000038C5FC3F3B7652C0101FF9FF485C4440,315,-300,113751022,11375,16733,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7209777832031, -73.8473663330078)",US,NY,Forest Hills,,,7000 Austin Street,7000 Austin Street,CO,718-268-4719,7217-623,Starbucks,7000 Austin Street,-73.84736633,40.72097778
0101000020E610000046C10080EB7652C08768F83F555A4440,316,-300,11375,11375,17311,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7057266235352, -73.8581237792969)",US,NY,Forest Hills,,,8989 Union Turnpike,8989 Union Turnpike,LS,718-846-2310,73708-104729,Starbucks,Stop & Shop-Forest Hills #539,-73.85812378,40.70572662
0101000020E61000001B1000A0337A52C03CF7FD1F50604440,317,-300,113771733,11377,14058,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7524452209473, -73.9094009399414)",US,NY,Woodside,,,51-06 Northern Blvd,51-06 Northern Blvd,CO,718-424-3716,7910-87753,Starbucks,Tower Square Shopping Center,-73.90940094,40.75244522
0101000020E61000003B91FD7F9E7752C0F14607A0A85A4440,318,-300,113857734,11385,17861,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7082710266113, -73.8690490722656)",US,NY,Glendale,,,8000 Cooper Avenue,8000 Cooper Avenue,CO,718-416-1521,11812-106572,Starbucks,Shops at Atlas Park,-73.86904907,40.70827103
0101000020E610000060AAFCDF4F7A52C09E07FB9F91594440,319,-300,11385,11385,1013205,9/22/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6997566223145, -73.9111251831055)",US,NY,Ridgewood,,,329 Wyckoff Ave.,329 Wyckoff Ave.,CO,3476685736,25040-239644,Starbucks,329 Wyckoff Ave.,-73.91112518,40.69975662
0101000020E6100000122E0520C57552C0AF4DF8DFA9544440,320,-300,114142748,11414,13525,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.661434173584, -73.8401565551758)",US,NY,Howard Beach,,,157-41 Cross Bay Blvd.,157-41 Cross Bay Blvd.,CO,718-641-9332,7492-8546,Starbucks,157-41 Cross Bay Blvd.,-73.84015656,40.66143417
0101000020E61000002EBCFD7F3D7552C0EA480580705B4440,321,-300,11415,11415,6348,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7143707275391, -73.8318786621094)",US,NY,Kew Gardens,,,118-24 Queens Blvd,118-24 Queens Blvd,CO,718 261-4246,11933-106885,Starbucks,118-24 Queens Blvd,-73.83187866,40.71437073
0101000020E6100000290C04E0637452C009E2FA7FEE594440,322,-300,11415,11415,1006790,10/30/14 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7025909423828, -73.8185958862305)",US,NY,Richmond Hill,,,132-40 Metropolitan Ave,132-40 Metropolitan Ave,CO,718-262-8691,21514-211004,Starbucks,132-40 Metropolitan Ave,-73.81859589,40.70259094
0101000020E610000004F30480B26D52C081D0F6BF0E5D4440,323,-300,11426,11426,18229,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7270126342773, -73.7140197753906)",US,NY,Bellerose,,,251-05 Jamaica Avenue,251-05 Jamaica Avenue,CO,7183471304,13450-106937,Starbucks,251-05 Jamaica Avenue,-73.71401978,40.72701263
0101000020E61000001AE9FB5FA47252C0C093F51F42524440,324,-300,11430,11430,7497,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6426429748535, -73.7912826538086)",US,NY,jamaica,,,NY JFK INternational Airport,NY JFK INternational Airport,LS,718-656-8610,75953-105307,Starbucks,JFK T1 pre security food court,-73.79128265,40.64264297
0101000020E6100000E262FB7F0B7252C029CD078001534440,325,-300,11430,11430,7702,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6484832763672, -73.7819519042969)",US,NY,Jamaica,,,JFK Airport Terminal 7 British Airways,JFK Airport Terminal 7 British Airways,LS,718-656-8010,70059-105309,Starbucks,JFK T7 Pre Security Ticketing,-73.7819519,40.64848328
0101000020E610000032EEFE5F127252C05F83F89F00534440,326,-300,11430,11430,10792,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6484565734863, -73.7823715209961)",US,NY,Jamaica,,"Terminal 7, Gate 7",NY JFK International Airport,"NY JFK International Airport, Terminal 7, Gate 7",LS,718-425-5679,70026-105310,Starbucks,JFK T7 Gate 7,-73.78237152,40.64845657
0101000020E6100000B46701A0AB7252C07395F61FFC524440,327,-300,11430,11430,14373,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6483192443848, -73.7917251586914)",US,NY,Jamaica,,,51 W. Courtyard,51 W. Courtyard,LS,,75803-97897,Starbucks,JFK - T8 American Air,-73.79172516,40.64831924
0101000020E6100000C83A03C0C47252C0F41208E08B524440,328,-300,11430,11430,1005566,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6448936462402, -73.7932586669922)",US,NY,Jamaica,,,JFK Airport,JFK Airport,LS,718-553-2151,18646-191304,Starbucks,JFK T8 North,-73.79325867,40.64489365
0101000020E6100000C83A03C0C47252C0F41208E08B524440,329,-300,11430,11430,1006479,1/4/14 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6448936462402, -73.7932586669922)",US,NY,Jamaica,,,JFK International Airport,JFK International Airport,LS,718-917-0436,21389-212725,Starbucks,JFK T5 Gate 22,-73.79325867,40.64489365
0101000020E610000075E3FE9F9A7252C01D5E082052524440,330,-300,11430,11430,1011319,3/17/15 4:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.6431312561035, -73.7906875610352)",US,NY,Jamaica,,,HMS Host - Terminal one JFK Airport Buil,HMS Host - Terminal one JFK Airport Buil,LS,718-751-2892,25116-238021,Starbucks,JFK - T1 Evenings,-73.79068756,40.64313126
0101000020E6100000F75C01E0F37252C06E2808607B5C4440,331,-300,11432,11432,10917,12/8/13 22:41,GMT-05:00 America/New_York,Eastern Standard Time,"(40.7225151062012, -73.7961349487305)",US,NY,Jamaica,,,8000 Utopia Pkwy,8000 Utopia Pkwy,LS,718-990-1716,3928-138154,Starbucks,St. John's University - Queens,-73.79613495,40.72251511
0101000020E61000005707FEBFC37352C06AB3FB9F0D5A4440,332,-300,11435,11435,1014349,3/10/16 5:00,GMT-05:00 America/New_York,Eastern Standard Time,"(40.703540802002, -73.8088226318359)",US,NY,Jamaica,,,8900 Sutphin Blvd.,8900 Sutphin Blvd.,CO,3472331463,25685-242005,Starbucks,89th Ave & Sutphin Blvd.,-73.80882263,40.7035408
